qasrl_id,verb_idx,verb,question,answer_range,answer,wh,subj,obj,obj2,aux,prep,verb_prefix,is_passive,is_negated
Wiki1k:wikinews:769244:2:2,8,involved,who was involved in something?,6:8~!~11:13,four suspects~!~Indian Mujahideen,who,_,_,something,was,in,_,True,False
Wiki1k:wikinews:769244:2:2,8,involved,what was someone involved in?,21:25,the 2012 Pune bombings,what,someone,_,_,was,in,_,True,False
Wiki1k:wikinews:769244:2:2,16,believed,what was someone believed to do?,16:25,to have been involved in the 2012 Pune bombings,what,someone,_,do,was,to,_,True,False
Wiki1k:wikinews:769244:2:2,16,believed,who was believed to do something?,6:13,four suspects involved in the Indian Mujahideen,who,_,_,something,was,to do,_,True,False
Wiki1k:wikinews:769244:2:2,20,involved,who was involved in something?,6:8~!~11:13,four suspects~!~Indian Mujahideen,who,_,_,something,was,in,_,True,False
Wiki1k:wikinews:769244:2:2,20,involved,what was someone involved in?,21:25,the 2012 Pune bombings,what,someone,_,_,was,in,_,True,False
Wiki1k:wikinews:769244:2:2,20,involved,who was involved in something?,6:8~!~11:13,four suspects~!~Indian Mujahideen,who,_,_,something,was,in,_,True,False
Wiki1k:wikinews:769244:2:2,20,involved,what was someone involved in?,21:25,the 2012 Pune bombings,what,someone,_,_,was,in,_,True,False
Wiki1k:wikinews:519713:1:1,20,included,what did something include?,18:22,three Slovenes and Wikinews,what,something,_,_,did,_,_,False,False
Wiki1k:wikinews:519713:1:1,20,included,what included something?,1:3,the press,what,_,something,_,_,_,_,False,False
Wiki1k:wikinews:519713:1:1,20,included,when did something include something?,22:25,at the start,when,something,something,_,did,_,_,False,False
Wiki1k:wikinews:519713:1:1,6,assisting,who was assisting?,4:5,volunteers,who,_,_,_,was,_,_,False,False
Wiki1k:wikinews:519713:1:1,6,assisting,what was someone assisting with?,7:9,the games,what,someone,_,_,was,with,_,False,False
Wiki1k:wikinews:519713:1:1,32,joined,who was joined?,26:27~!~18:22,they~!~three Slovenes and Wikinews,who,_,_,_,was,_,_,True,False
Wiki1k:wikinews:519713:1:1,32,joined,who joined?,30:35,a trio of Chinese reporters,who,_,_,_,_,_,_,False,False
Wiki1k:wikinews:519713:1:1,32,joined,when was someone joined?,38:44,half way through the first set,when,someone,_,_,was,_,_,True,False
Wiki1k:wikinews:519713:1:1,40,showed,who showed up?,30:35,a trio of Chinese reporters,who,_,_,_,_,up,_,False,False
Wiki1k:wikinews:519713:1:1,40,showed,when did someone show up?,38:44,half way through the first set,when,someone,_,_,did,up,_,False,False
Wiki1k:wikinews:519713:1:1,15,outnumbered,who did someone outnumber?,1:3,the press,who,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:519713:1:1,15,outnumbered,who outnumbered someone?,9:13~!~4:13,so-called Games Makers~!~volunteers assisting with the games--so-called Games Makers,who,_,someone,_,_,_,_,False,False
Wiki1k:wikinews:519713:1:1,15,outnumbered,where did someone outnumber someone?,0:4,In the press area,where,someone,someone,_,did,_,_,False,False
Wiki1k:wikinews:765500:3:1,3,leading,who was leading?,0:1,Morsi,who,_,_,_,was,_,_,False,False
Wiki1k:wikinews:765500:3:1,3,leading,what was someone leading?,4:8,member of the Brotherhood,what,someone,_,_,was,_,_,False,False
Wiki1k:wikinews:762751:1:1,5,recognised,what did something recognise?,6:8,their marriage,what,something,_,_,did,_,_,False,False
Wiki1k:wikinews:762751:1:1,5,recognised,what recognised something?,0:5,The State of New York,what,_,something,_,_,_,_,False,False
Wiki1k:wikinews:762751:1:1,10,following,what was followed?,10:13,"Speyer""s death",what,_,_,_,was,_,_,True,False
Wiki1k:wikinews:762751:1:1,18,pay,what did someone pay?,17:25,"more than US$300,000 in inheritance tax",what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:762751:1:1,18,pay,who paid something?,13:14,Windsor,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:762751:1:1,18,pay,when did someone pay something?,9:13,"following Speyer""s death",when,someone,something,_,did,_,_,False,False
Wiki1k:wikinews:775081:3:1,8,posted,what did someone post?,7:10,"""""Et tu, America?""""",what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:775081:3:1,8,posted,who posted something?,0:6,"Jahvaris Fulton, Trayvon Martin""s brother",who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:542011:10:0,6,won,"what hasn""t someone won?",6:8,a gold,_,_,_,_,_,_,_,false,false
Wiki1k:wikinews:542011:10:0,6,won,"who hasn""t won something?",0:2~!~2:3,Amanda Carter~!~We,_,_,_,_,_,_,_,false,false
Wiki1k:wikinews:1876406:6:0,8,blame,who blames something?,7:8,many,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:1876406:6:0,8,blame,what does someone blame?,9:12,their peacekeeping force,what,someone,_,_,does,_,_,False,False
Wiki1k:wikinews:1876406:6:0,8,blame,where does someone blame something?,4:6,in Haiti,where,someone,something,_,does,_,_,False,False
Wiki1k:wikinews:1876406:6:0,8,blame,why does someone blame something?,12:17,for a 2010 cholera outbreak,why,someone,something,_,does,_,_,False,False
Wiki1k:wikipedia:211583:59:5,6,derived,what is derived from something?,0:5,"The Burj Khalifa""s design",what,_,_,something,is,from,_,True,False
Wiki1k:wikipedia:211583:59:5,6,derived,what is something derived from?,7:15,from the patterning systems embodied in Islamic architecture,what,something,_,_,is,from,_,True,False
Wiki1k:wikipedia:211583:59:5,11,embodied,what is embodied?,8:11,the patterning systems,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:211583:59:5,11,embodied,where is something embodied?,12:15,in Islamic architecture,where,something,_,_,is,_,_,True,False
Wiki1k:wikipedia:211583:59:5,23,based,what is something based on?,25:40,an abstracted version of the desert flower hymenocallis which is native to the Dubai region,what,something,_,_,is,on,_,True,False
Wiki1k:wikipedia:211583:59:5,23,based,what is based on something?,16:23,the triple-lobed footprint of the building,what,_,_,something,is,on,_,True,False
Wiki1k:wikipedia:19334:23:0,6,pointed,what did someone point out?,8:33,"that The Book of Marvels was in fact a collaboration written in 1298--1299 between Polo and a professional writer of romances, Rustichello of Pisa",what,someone,_,_,did,out,_,False,False
Wiki1k:wikipedia:19334:23:0,6,pointed,who pointed out something?,0:5,The British scholar Ronald Latham,who,_,_,something,_,out,_,False,False
Wiki1k:wikipedia:19334:23:0,18,written,what was written?,9:13,The Book of Marvels,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:19334:23:0,18,written,when was something written?,19:22,in 1298--1299,when,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:19334:23:0,18,written,who wrote something?,25:33~!~23:33,"a professional writer of romances, Rustichello of Pisa~!~Polo and a professional writer of romances, Rustichello of Pisa",who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:18836:11:5,2,centred,what was centred?,0:1,Francia,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:18836:11:5,2,centred,where was something centred?,3:6,in northern Gaul,where,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:18836:11:5,15,known,what is known?,12:13,much,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:18836:11:5,15,known,who is known?,16:18,Childeric I,who,_,_,_,is,_,_,True,False
Wiki1k:wikinews:742923:5:3,6,living,who is living?,3:6,two elderly sisters,who,_,_,_,is,_,_,False,False
Wiki1k:wikinews:742923:5:3,6,living,how is someone living?,7:8,together,how,someone,_,_,is,_,_,False,False
Wiki1k:wikinews:742923:5:3,8,marry,who might marry someone?,3:6,two elderly sisters,who,_,someone,_,might,_,_,False,False
Wiki1k:wikinews:742923:5:3,8,marry,who might someone marry?,9:11,each other,who,someone,_,_,might,_,_,False,False
Wiki1k:wikipedia:10511:17:8,4,experienced,what has someone experienced?,5:13,a high-powered gunshot wound to the head,what,someone,_,_,has,_,_,False,False
Wiki1k:wikipedia:10511:17:8,4,experienced,who has experienced something?,1:2,those,who,_,something,_,has,_,_,False,False
Wiki1k:wikipedia:4116:11:2,7,known,what is something known as?,9:21,"cold dark matter, warm dark matter, hot dark matter, and baryonic matter",what,something,_,_,is,as,_,True,False
Wiki1k:wikipedia:4116:11:2,7,known,what is known as something?,0:6,The four possible types of matter,what,_,_,something,is,as,_,True,False
Wiki1k:wikipedia:12010:23:1,6,moderating,what is moderating?,0:2,The lakes,what,_,_,_,is,_,_,False,False
Wiki1k:wikipedia:12010:23:1,6,moderating,what is being moderated?,9:11,the climate,what,_,_,_,is,_,List(being),True,False
Wiki1k:wikipedia:12010:23:1,15,increase,what can increase something?,0:2,The lakes,what,_,something,_,can,_,_,False,False
Wiki1k:wikipedia:12010:23:1,15,increase,what can something increase?,15:17,precipitation totals,what,something,_,_,can,_,_,False,False
Wiki1k:wikipedia:12010:23:1,19,produce,what does something produce?,19:22,lake effect snowfall,what,something,_,_,does,_,_,False,False
Wiki1k:wikipedia:12010:23:1,19,produce,what produces something?,0:3,The lakes themselves,what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:6675:74:3,1,want,what does someone want?,2:16,to expand American ideals throughout the world and show a strong support for Israel,what,someone,_,_,does,_,_,False,False
Wiki1k:wikipedia:6675:74:3,1,want,who wants something?,0:1,Neoconservatives,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:6675:74:3,3,expand,what does someone expand?,4:6,American ideals,what,someone,_,_,does,_,_,False,False
Wiki1k:wikipedia:6675:74:3,3,expand,where does someone expand something?,6:9,throughout the world,where,someone,something,_,does,_,_,False,False
Wiki1k:wikipedia:6675:74:3,3,expand,who expands something?,0:1,Neoconservatives,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:6675:74:3,10,show,what is being shown?,11:16,a strong support for Israel,what,_,_,_,is,_,List(being),True,False
Wiki1k:wikipedia:6675:74:3,10,show,who is showing something?,0:1,Neoconservatives,who,_,something,_,is,_,_,False,False
Wiki1k:wikinews:765500:1:0,4,denounced,what has denounced something?,0:3,The Muslim Brotherhood,what,_,something,_,has,_,_,False,False
Wiki1k:wikinews:765500:1:0,4,denounced,what has something denounced?,5:7,the ultimatum,what,something,_,_,has,_,_,False,False
Wiki1k:wikipedia:14711:23:3,6,found,what was found?,0:6,A dagger with an iron blade,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,6,found,where was something found?,7:11,"in Tutankhamun""s tomb",where,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,6,found,when was something found?,11:14,13th century BC,when,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,6,found,what was found?,0:6,A dagger with an iron blade,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,6,found,where was something found?,7:11,"in Tutankhamun""s tomb",where,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,6,found,when was something found?,11:14,13th century BC,when,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,6,found,what was something found to do?,19:24,to be of meteoric origin,what,something,_,do,was,to,_,True,False
Wiki1k:wikipedia:14711:23:3,18,examined,what was examined?,0:11,"A dagger with an iron blade found in Tutankhamun""s tomb",what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,18,examined,when was something examined?,11:14~!~15:16,13th century BC~!~recently,when,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,20,found,what was found?,0:6,A dagger with an iron blade,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,20,found,where was something found?,7:11,"in Tutankhamun""s tomb",where,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,20,found,when was something found?,11:14,13th century BC,when,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,20,found,what was found?,0:6,A dagger with an iron blade,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,20,found,where was something found?,7:11,"in Tutankhamun""s tomb",where,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,20,found,when was something found?,11:14,13th century BC,when,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:14711:23:3,20,found,what was something found to do?,19:24,to be of meteoric origin,what,something,_,do,was,to,_,True,False
Wiki1k:wikipedia:11185:78:3,6,demonstrated,what has demonstrated something?,2:4,recent research,what,_,something,_,has,_,_,False,False
Wiki1k:wikipedia:11185:78:3,6,demonstrated,what has something demonstrated?,6:30,"as people are exposed to self-identified feminists and to discussions relating to various forms of feminism, their own self-identification with feminism increases",what,something,_,_,has,_,_,False,False
Wiki1k:wikipedia:11185:78:3,11,exposed,what is someone exposed to?,10:23,to self-identified feminists and to discussions relating to various forms of feminism,what,someone,_,_,is,to,_,True,False
Wiki1k:wikipedia:11185:78:3,11,exposed,who is exposed to something?,7:8,people,who,_,_,something,is,to,_,True,False
Wiki1k:wikipedia:11185:78:3,18,relating,what is related?,16:17,discussions,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:11185:78:3,18,relating,what is something related to?,18:23,to various forms of feminism,what,something,_,_,is,to,_,True,False
Wiki1k:wikinews:542397:2:2,1,married,who married someone?,0:1,He,who,_,someone,_,_,_,_,False,False
Wiki1k:wikinews:542397:2:2,1,married,who did someone marry?,2:4,Claudine Longet,who,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:542397:2:2,1,married,when did someone marry someone?,4:6,in 1961,when,someone,someone,_,did,_,_,False,False
Wiki1k:wikinews:542397:2:2,8,divorced,when did someone divorce?,9:11,in 1975,when,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:542397:2:2,8,divorced,who divorced?,0:1~!~2:4~!~7:8,He~!~Claudine Longet~!~they,who,_,_,_,_,_,_,False,False
Wiki1k:wikipedia:27692:23:1,10,accommodate,what accommodated something?,0:9,Compound engines exhausted steam in to successively larger cylinders,what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:27692:23:1,10,accommodate,what did something accommodate?,11:17,the higher volumes at reduced pressures,what,something,_,_,did,_,_,False,False
Wiki1k:wikipedia:27692:23:1,2,exhausted,what exhausted something?,0:2,Compound engines,what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:27692:23:1,2,exhausted,what did something exhaust?,3:4,steam,what,something,_,_,did,_,_,False,False
Wiki1k:wikipedia:27692:23:1,2,exhausted,where did something exhaust something?,4:9,in to successively larger cylinders,where,something,something,_,did,_,_,False,False
Wiki1k:wikipedia:27692:23:1,2,exhausted,why did something exhaust something?,9:20,"to accommodate the higher volumes at reduced pressures, giving improved efficiency",why,something,something,_,did,_,_,False,False
Wiki1k:wikipedia:27692:23:1,18,giving,what is given?,18:20,improved efficiency,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:27692:23:1,19,improved,what is improved?,19:20,efficiency,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:27692:23:1,15,reduced,what is reduced?,16:17,pressures,what,_,_,_,is,_,_,True,False
Wiki1k:wikinews:1217805:4:0,10,based,what was based somewhere?,4:7,"Mafarja""s cell",what,_,_,somewhere,was,_,_,True,False
Wiki1k:wikinews:1217805:4:0,10,based,where was something based?,10:17,in the Beit Liqya and Ramallah areas,where,something,_,_,was,_,_,True,False
Wiki1k:wikinews:1217805:4:0,21,indicted,who has been indicted?,0:7,"Other alleged members of Mafarja""s cell",who,_,_,_,has,_,List(been),True,False
Wiki1k:wikinews:542011:31:5,2,voted,what was someone voted?,3:12,"MVP--most valuable one-pointer, and all-star five",what,someone,_,_,was,_,_,True,False
Wiki1k:wikinews:542011:31:5,2,voted,who was voted something?,0:1,And,who,_,something,_,was,_,_,True,False
Wiki1k:wikinews:1504550:0:0,4,died,what did someone die from?,5:8,from Ebola virus,what,someone,_,_,did,from,_,False,False
Wiki1k:wikinews:1504550:0:0,4,died,when did someone die from something?,8:11,on Tuesday afternoon,when,someone,_,something,did,from,_,False,False
Wiki1k:wikinews:1504550:0:0,4,died,where did someone die from something?,11:18,at Kailahun treatment centre in Sierra Leone,where,someone,_,something,did,from,_,False,False
Wiki1k:wikinews:1504550:0:0,4,died,who died from something?,0:4,Dr. Sheik Humarr Khan,who,_,_,something,_,from,_,False,False
Wiki1k:wikipedia:11185:75:7,4,proposed,what did someone propose?,5:20,"that because patriarchy is too deeply rooted in society, separatism is the only viable solution",what,someone,_,_,did,_,_,False,False
Wiki1k:wikipedia:11185:75:7,4,proposed,who proposed something?,0:3,Some radical feminists,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:11185:75:7,11,rooted,what is rooted somewhere?,7:8,patriarchy,what,_,_,somewhere,is,_,_,True,False
Wiki1k:wikipedia:11185:75:7,11,rooted,where is something rooted?,12:14,in society,where,something,_,_,is,_,_,True,False
Wiki1k:wikipedia:11185:75:7,11,rooted,how is something rooted?,9:11,too deeply,how,something,_,_,is,_,_,True,False
Wiki1k:wikipedia:21786641:4:1,13,began,what began something?,4:10,the International Bureau of Education (IBE),what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:21786641:4:1,13,began,what did something begin?,11:24,work as a non-governmental organization in the service of international educational development,what,something,_,_,did,_,_,False,False
Wiki1k:wikipedia:21786641:4:1,13,began,when did something begin something?,0:4,On 18 December 1925,when,something,something,_,did,_,_,False,False
Wiki1k:wikipedia:5921:23:6,19,occurs,what occurs?,15:17,the phenomenon,what,_,_,_,_,_,_,False,False
Wiki1k:wikipedia:5921:23:6,19,occurs,who does something occur in?,20:21,women,who,something,_,_,does,in,_,False,False
Wiki1k:wikipedia:7567080:25:2,8,determined,what was someone determined to do?,7:16,"to expose Luther""s doctrine in a public forum",what,someone,_,do,was,to,_,True,False
Wiki1k:wikipedia:7567080:25:2,8,determined,who was determined to do something?,0:4,The theologian Johann Eck,who,_,_,something,was,to do,_,True,False
Wiki1k:wikipedia:7567080:25:2,10,expose,what was being exposed?,9:12,"Luther""s doctrine",what,_,_,_,was,_,List(being),True,False
Wiki1k:wikipedia:7567080:25:2,10,expose,where was something being exposed?,12:16,in a public forum,where,something,_,_,was,_,List(being),True,False
Wiki1k:wikipedia:7567080:25:2,10,expose,who was exposing something?,0:4,The theologian Johann Eck,who,_,something,_,was,_,_,False,False
Wiki1k:wikinews:765500:6:1,29,fixing,what is being fixed?,25:27,these mistakes,_,_,_,_,_,_,_,false,false
Wiki1k:wikinews:765500:6:1,29,fixing,who is fixing something?,2:4~!~5:6~!~13:14,Omar Amer~!~[Morsi]~!~he,who,_,something,_,is,_,_,False,False
Wiki1k:wikinews:765500:6:1,6,said,what did someone say?,5:63,""""" [Morsi] announced to all of Egypt""s people he made mistakes and that he is in the process of fixing these mistakes [...] I want to confirm one truth, if there is a total lack of response to this initiative, no listening to it, no interest in it from any side, what do you think the presidency can do?""""",what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:765500:6:1,6,said,who said something?,0:4,"Another spokesman, Omar Amer",who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,38,confirm,what is being confirmed?,31:33,one truth,what,_,_,_,is,_,List(being),True,False
Wiki1k:wikinews:765500:6:1,38,confirm,who is confirming something?,2:4~!~27:28,Omar Amer~!~I,who,_,something,_,is,_,_,False,False
Wiki1k:wikinews:765500:6:1,70,think,who thinks?,57:58,you,who,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,70,think,what does someone think?,59:63,the presidency can do,what,someone,_,_,does,_,_,False,False
Wiki1k:wikinews:765500:6:1,11,announced,who announced something?,2:4~!~5:6,Omar Amer~!~[Morsi],who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,11,announced,what did someone announce?,13:27,he made mistakes and that he is in the process of fixing these mistakes,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:765500:6:1,11,announced,who did someone announce something to?,7:13,"to all of Egypt""s people",who,someone,something,_,did,to,_,False,False
Wiki1k:wikinews:765500:6:1,55,listening,"what isn""t being listened to?",42:44,this initiative,_,_,_,_,_,_,_,false,false
Wiki1k:wikinews:765500:6:1,55,listening,"who isn""t listening to something?",53:55~!~12:13,any side~!~people,_,_,_,_,_,_,_,false,false
Wiki1k:wikinews:765500:6:1,36,want,who wants something?,2:4~!~27:28,Omar Amer~!~I,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,36,want,what does someone want?,29:33,to confirm one truth,what,someone,_,_,does,_,_,False,False
Wiki1k:wikinews:765500:6:1,19,made,who made something?,2:4~!~5:6,Omar Amer~!~[Morsi],who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,19,made,what did someone make?,15:16,mistakes,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:765500:6:1,68,do,what can do something?,59:61,the presidency,what,_,something,_,can,_,_,False,False
Wiki1k:wikipedia:4932111:64:6,8,exist,what exists?,4:8,dangerous voltages and energies,what,_,_,_,_,_,_,False,False
Wiki1k:wikipedia:4932111:64:6,8,exist,where does something exist?,11:17~!~0:3,"in flashtubes, television sets, and defibrillators~!~In some capacitors",where,something,_,_,does,_,_,False,False
Wiki1k:wikipedia:4932111:64:6,25,recharge,what can something recharge?,22:24,the capacitor,what,something,_,_,can,_,_,False,False
Wiki1k:wikipedia:4932111:64:6,25,recharge,what can recharge something?,17:20,the dielectric absorption,what,_,something,_,can,_,_,False,False
Wiki1k:wikipedia:4932111:64:6,25,recharge,when can something recharge something?,27:34,after it has been shorted or discharged,when,something,something,_,can,_,_,False,False
Wiki1k:wikipedia:4932111:64:6,25,recharge,what can something be recharged to?,25:27,hazardous voltages,what,something,_,_,can,to,List(be),True,False
Wiki1k:wikipedia:4932111:64:6,35,shorted,what has been shorted?,22:24,the capacitor,what,_,_,_,has,_,List(been),True,False
Wiki1k:wikipedia:4932111:64:6,37,discharged,what is discharged?,22:24,the capacitor,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:11185:78:2,3,tends,what does something tend to do?,4:8,to portray feminism negatively,what,something,_,do,does,to,_,False,False
Wiki1k:wikipedia:11185:78:2,3,tends,what tends to do something?,0:3,The US media,what,_,_,something,_,to do,_,False,False
Wiki1k:wikipedia:11185:78:2,5,portray,what does something portray?,6:8,feminism negatively,what,something,_,_,does,_,_,False,False
Wiki1k:wikipedia:11185:78:2,5,portray,what portrays something?,0:3,The US media,what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:11185:78:2,14,associated,what is someone associated with?,15:24,day-to-day work/leisure activities of regular women,what,someone,_,_,is,with,_,True,False
Wiki1k:wikipedia:11185:78:2,14,associated,who is associated with something?,9:10,feminists,who,_,_,something,is,with,_,True,False
Wiki1k:wikinews:1802356:0:0,2,hit,what hit something?,0:2,A freighter,what,_,something,_,_,_,_,False,False
Wiki1k:wikinews:1802356:0:0,2,hit,what did something hit?,3:6,a fishing boat,what,something,_,_,did,_,_,False,False
Wiki1k:wikinews:1802356:0:0,2,hit,when did something hit something?,6:11,around midnight on Sunday morning,when,something,something,_,did,_,_,False,False
Wiki1k:wikinews:1802356:0:0,2,hit,where did something hit something?,11:20,in the Gulf of Suez in the Red Sea,where,something,something,_,did,_,_,False,False
Wiki1k:wikipedia:32917:6:3,1,forging,what was forged?,2:6,the date of birth,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:32917:6:3,1,forging,where was something forged?,6:10,on his birth certificate,where,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:32917:6:3,1,forging,who forged something?,10:11,he,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:32917:6:3,12,joined,when did someone join something?,15:18,in September 1918,when,someone,something,_,did,_,_,False,False
Wiki1k:wikipedia:32917:6:3,12,joined,what did someone join?,12:15,the Red Cross,what,someone,_,_,did,_,_,False,False
Wiki1k:wikipedia:32917:6:3,12,joined,who joined something?,10:11,he,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:32917:6:3,12,joined,how did someone join something?,18:22,as an ambulance driver,how,someone,something,_,did,_,_,False,False
Wiki1k:wikinews:1483963:1:2,1,retook,what did someone retake?,2:4,the lead,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:1483963:1:2,1,retook,who retake something?,0:1,Caloundra,_,_,_,_,_,_,_,false,false
Wiki1k:wikinews:1483963:1:2,1,retook,how did someone retake something?,7:11,through another penalty goal,how,someone,something,_,did,_,_,False,False
Wiki1k:wikinews:1483963:1:2,1,retook,when did someone retake something?,4:7,five minutes later,when,someone,something,_,did,_,_,False,False
Wiki1k:wikipedia:27692:44:3,11,set,what was set?,6:9,the LP cranks,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:27692:44:3,11,set,how was something set?,999:1998,"either at 90 ° with the HP one at 135 ° to the other two, or in some cases all three cranks were set at 120 °",how,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:27692:44:3,11,set,what was set?,28:31,all three cranks,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:27692:44:3,11,set,how was something set?,33:35,at 120 °,how,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:27692:44:3,35,set,what was set?,6:9,the LP cranks,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:27692:44:3,35,set,how was something set?,999:1998,"either at 90 ° with the HP one at 135 ° to the other two, or in some cases all three cranks were set at 120 °",how,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:27692:44:3,35,set,what was set?,28:31,all three cranks,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:27692:44:3,35,set,how was something set?,33:35,at 120 °,how,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:43449:2:0,8,diminished,what diminished something?,0:8,The rise of new emperors and new factions,what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:43449:2:0,8,diminished,what did something diminish?,9:11,such extravagances,what,something,_,_,did,_,_,False,False
Wiki1k:wikipedia:43449:2:0,23,ended,what did something end?,23:24~!~10:11,them~!~extravagances,what,something,_,_,did,_,_,False,False
Wiki1k:wikipedia:43449:2:0,23,ended,what ended something?,11:22,the capture of the Zhengtong Emperor during the 1449 Tumu Crisis,what,_,something,_,_,_,_,False,False
Wiki1k:wikinews:983675:1:1,8,described,what did someone describe?,8:23,what happened after officers found the drugs as they were being unloaded in the operation,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:983675:1:1,8,described,who described something?,4:7,West Midlands Police,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:983675:1:1,8,described,where did someone describe something?,0:4,In a press release,where,someone,something,_,did,_,_,False,False
Wiki1k:wikinews:983675:1:1,10,happened,what happened?,8:9,what,what,_,_,_,_,_,_,False,False
Wiki1k:wikinews:983675:1:1,10,happened,when did something happen?,10:23,after officers found the drugs as they were being unloaded in the operation,when,something,_,_,did,_,_,False,False
Wiki1k:wikinews:983675:1:1,13,found,what did someone find?,13:15,the drugs,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:983675:1:1,13,found,who found something?,11:12,officers,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:983675:1:1,13,found,when did someone find something?,10:11~!~20:23,after~!~in the operation,when,someone,something,_,did,_,_,False,False
Wiki1k:wikinews:983675:1:1,13,found,where did someone find something?,20:23~!~4:6,in the operation~!~West Midlands,where,someone,something,_,did,_,_,False,False
Wiki1k:wikinews:542011:46:0,7,looking,who was looking?,1:2,I,who,_,_,_,was,_,_,False,False
Wiki1k:wikinews:542011:46:0,7,looking,where was someone looking?,4:9,around the North Greenwich Arena,where,someone,_,_,was,_,_,False,False
Wiki1k:wikipedia:31899:3:1,4,specified,what was specified?,5:9,the rights of individuals,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:31899:3:1,4,specified,what specified something?,0:3,A universal declaration,what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:31899:3:1,12,give,what is being given?,13:22,"effect to the Charter""s provisions on human rights",what,_,_,_,is,_,List(being),True,False
Wiki1k:wikipedia:31899:3:1,12,give,what is giving something?,0:9,A universal declaration that specified the rights of individuals,what,_,something,_,is,_,_,False,False
