qasrl_id,verb_idx,verb,question,answer_range,answer,wh,subj,obj,obj2,aux,prep,verb_prefix,is_passive,is_negated
Wiki1k:wikinews:1558109:0:0,23,involved,what is someone involved in?,24:27,the widespread conflict,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:0:0,23,involved,where is someone involved in something?,27:30,within the country,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:0:0,23,involved,who is involved in something?,21:22,militias,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:0,9,told,what did someone tell someone?,10:22~!~23:31~!~31:39,"the government was no longer able to defend the country""s assets~!~while they did not want any outside intervention~!~they were in need of support and supplies",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:0,9,told,who did someone tell something?,8:10,The Guardian,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:0,9,told,who told someone something?,0:4~!~4:7,"Libya""s foreign minister~!~Mohamed Abdel Aziz",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:0,19,defend,"what can""t someone defend?",18:22,"the country""s assets",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:0,19,defend,"who can""t defend something?",10:12,the government,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:0,19,defend,"why can""t someone defend something?",0:7~!~31:39~!~24:31,"Libya""s foreign minister, Mohamed Abdel Aziz~!~they were in need of support and supplies~!~they did not want any outside intervention",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:0,30,want,"what didn""t someone want?",28:31,any outside intervention,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:0,30,want,"who didn""t want something?",24:25~!~10:12,they~!~the government,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:0,30,want,"why didn""t someone want something?",0:22,"Libya""s foreign minister, Mohamed Abdel Aziz, told The Guardian the government was no longer able to defend the country""s assets",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,1,stated,what did someone state?,2:33,"the government were struggling to secure national assets against those """"who are now stronger than the government itself, and who do now possess arms even more sophisticated than the government itself""""",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,1,stated,who stated something?,0:1,He,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,5,struggling,what is someone struggling to do?,7:10,secure national assets,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,5,struggling,who is struggling to do something?,2:4,the government,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,5,struggling,why is someone struggling to do something?,10:33,"against those """"who are now stronger than the government itself, and who do now possess arms even more sophisticated than the government itself",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,7,secure,"what isn""t someone securing?",8:10,national assets,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,7,secure,"who isn""t securing something?",2:4,the government,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,7,secure,"why isn""t someone securing something?",10:33,"against those """"who are now stronger than the government itself, and who do now possess arms even more sophisticated than the government itself",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,26,possess,what does someone possess?,25:26,arms,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,26,possess,when does someone possess something?,14:15,now,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,26,possess,who possesses something?,11:12~!~12:20~!~17:20,those~!~who are now stronger than the government itself~!~the government itself,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1558109:3:1,26,possess,why does someone possess something?,27:33,more sophisticated than the government itself,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,2,occurred,what occurred?,0:2,The failure,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,2,occurred,when did something occur?,27:38,after liftoff at 6:22 p.m. local time (2222 UTC),_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,2,occurred,why did something occur?,4:26~!~26:27,"Orbital Sciences Corporation""s Antares rocket, which was carrying the Cygnus vehicle with cargo of 5,000 pounds (about 2,300 kg)~!~exploded",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,13,carrying,what was carrying something?,4:10,"Orbital Sciences Corporation""s Antares rocket",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,13,carrying,what was something carrying?,13:16~!~17:22~!~22:26,"the Cygnus vehicle~!~cargo of 5,000 pounds~!~about 2,300 kg",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,28,exploded,what exploded?,4:10~!~13:26,"Orbital Sciences Corporation""s Antares rocket~!~the Cygnus vehicle with cargo of 5,000 pounds (about 2,300 kg)",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,28,exploded,when did something explode?,27:29~!~29:38,after liftoff~!~at 6:22 p.m. local time (2222 UTC),_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,28,exploded,why did something explode?,0:2,The failure,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,41,creating,what did something create?,39:45,a massive fireball in the sky,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,41,creating,what created something?,4:10,"Orbital Sciences Corporation""s Antares rocket",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,41,creating,when did something create something?,27:38,after liftoff at 6:22 p.m. local time (2222 UTC),_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,41,creating,why did something create something?,26:27,exploded,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,41,creating,why did something create something?,0:3,The failure occurred,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:0,41,creating,why did something create something?,12:26,"carrying the Cygnus vehicle with cargo of 5,000 pounds (about 2,300 kg)",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:1,2,reported,"what wasn""t reported?",3:4,injured,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:1,2,reported,"when wasn""t someone reported as something?",4:7,during the explosion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:1,2,reported,"who wasn""t reported as something?",0:1,Nobody,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:1,3,injured,"when wasn""t someone injured?",4:7,during the explosion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:1,3,injured,"who wasn""t injured?",0:1,Nobody,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:1,12,destroyed,what was destroyed?,8:10,the rocket,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:1,12,destroyed,when was something destroyed?,4:7,during the explosion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,6,working,where is someone working?,6:9,on the ISS,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,6,working,who is working somewhere?,3:5,the astronauts,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,12,run,"what won""t someone run out of?",14:15~!~16:17,food~!~supplies,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,12,run,"when won""t someone run out of something?",0:3,Despite the explosion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,12,run,"where won""t someone run out of something?",6:9,on the ISS,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,12,run,"who won""t run out of something?",3:5,the astronauts,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,19,according,what is according to something?,3:17,the astronauts working on the ISS will not run out of food or supplies,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,19,according,what is something according to?,19:25,a NASA statement released on Tuesday,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,19,according,why is something according to something?,0:3,Despite the explosion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,24,released,what was released?,19:22,a NASA statement,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1704610:0:3,24,released,when was something released?,23:25,on Tuesday,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:0:0,2,hit,what did something hit?,3:6,a fishing boat,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:0:0,2,hit,what hit something?,0:2,A freighter,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:0:0,2,hit,when did something hit something?,6:8~!~8:11,around midnight~!~on Sunday morning,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:0:0,2,hit,where did something hit something?,11:16~!~16:20,in the Gulf of Suez~!~in the Red Sea,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:0:1,14,missing,how many is someone missing?,7:8,thirteen,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:0:1,14,missing,who is missing?,4:5~!~3:4,fisherman~!~Egyptian,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:0,5,told,what did someone tell someone?,8:23,"he jumped from the fishing boat, named Badr al-Islam, as the container ship approached",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:0,5,told,who did someone tell something?,6:8,local media,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:0,5,told,who told someone something?,0:5,Survivor Al Sayyed Mohamed Arafat,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:0,9,jumped,how did someone jump somewhere?,10:14~!~14:18,from the fishing boat~!~named Badr al-Islam,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:0,9,jumped,when did someone jump somewhere?,18:23,as the container ship approached,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:0,9,jumped,who jumped somewhere?,0:1~!~1:5,Survivor~!~Al Sayyed Mohamed Arafat,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:0,15,named,what was named something?,11:14,the fishing boat,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:0,15,named,what was something named?,15:18,Badr al-Islam,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:0,23,approached,what approached something?,19:22,the container ship,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:0,23,approached,what did something approach?,11:14~!~14:18,the fishing boat~!~named Badr al-Islam,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:1,1,says,what does someone say?,2:13,he hung onto a wooden crate for four hours before rescue,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:1,1,says,who says something?,0:1,He,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:1,3,hung,how long did someone hang onto something?,8:11,for four hours,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:1,3,hung,what did someone hang onto?,5:8,a wooden crate,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:1,3,hung,when did someone hang onto something?,11:13,before rescue,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:1,3,hung,who hung onto something?,0:1~!~0:1,He~!~he,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:2,3,promised,what has someone promised?,4:5,compensation,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:2,3,promised,who has promised something?,0:2,Local authorities,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:1:2,3,promised,who has someone promised something to?,6:8,each survivor,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,3,flagged,what is flagged somewhere?,0:2,A vessel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,3,flagged,where is something flagged?,3:5,in Panama,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,7,suspected,what is suspected?,0:2,A vessel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,7,suspected,what is something suspected to be?,8:12,involved in the collision,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,7,suspected,where is something suspected to be?,4:5,Panama,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,10,involved,what might be involved in something?,0:2,A vessel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,10,involved,what might something be involved in?,10:12,the collision,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,10,involved,where might something be involved in something?,4:5,Panama,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,16,detained,what was detained?,0:2,A vessel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,16,detained,who detained something?,16:18,the military,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:0,16,detained,why was something detained?,5:12,suspected to be involved in the collision,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,2,said,what did someone say?,4:11,one victim raised the alarm by phone,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,2,said,when did someone say something?,3:4,yesterday,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,2,said,who said something?,0:2,The army,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,6,raised,how did someone raise something?,9:11,by phone,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,6,raised,what did someone raise?,7:9,the alarm,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,6,raised,when did someone raise something?,3:4,yesterday,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,6,raised,who raised something?,4:6,one victim,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,6,raised,why did someone raise something?,0:2~!~12:31,The army~!~the military sent four boats and a helicopter to commence search and rescue off the Gabal al-Zayt coastline,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,14,sent,what did someone send?,15:17~!~18:20,four boats~!~a helicopter,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,14,sent,when did someone send something?,3:4,yesterday,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,14,sent,who sent something?,12:14,the military,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,14,sent,why did someone send something?,20:25,to commence search and rescue,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,14,sent,where did someone send something?,25:31,off the Gabal al-Zayt coastline,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,21,commence,how did someone commence something?,14:20,sent four boats and a helicopter,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,21,commence,what did someone commence?,22:25,search and rescue,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,21,commence,when did someone commence something?,3:4,yesterday,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,21,commence,where did someone commence something?,25:31,off the Gabal al-Zayt coastline,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:2:1,21,commence,who commenced something?,12:14,the military,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:4:0,1,detained,what was detained?,0:3,The detained ship,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:4:0,1,detained,where was something detained?,5:9~!~9:14,south of the Gulf~!~near the port of Safaga,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:4:0,4,found,what was found somewhere?,0:3,The detained ship,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:4:0,4,found,where was something found?,9:14~!~5:9,near the port of Safaga~!~south of the Gulf,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:4:1,2,carrying,what was carrying something?,0:1,It,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:4:1,2,carrying,what was something carrying?,3:7,220 tonnes of cargo,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:4:1,2,carrying,why was something carrying something?,7:17,according to the General Authority for the Red Sea Ports,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:4:1,7,according,what is according to something?,0:7,It was carrying 220 tonnes of cargo,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1802356:4:1,7,according,what is something according to?,9:17,the General Authority for the Red Sea Ports,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:0:2,2,touted,what is being touted as something?,8:9,Sanders,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:0:2,2,touted,what is something being touted as?,4:8,a potential presidential candidate,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:0:2,2,touted,why is something being touted as something?,0:1,Though,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:0:2,12,made,"what hasn""t someone made?",12:17,a run for the presidency,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:0:2,12,made,"who hasn""t made something?",8:9,Sanders,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:0:2,12,made,"why hasn""t someone made something?",0:8,Though often touted as a potential presidential candidate,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:0,8,ran,how did someone run for something?,8:9,unsuccessfully,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:0,8,ran,what did someone run for?,10:11,president,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:0,8,ran,when did someone run for something?,11:13,in 2008,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:0,8,ran,who ran for something?,0:4~!~4:6,Former Secretary of State~!~Hillary Clinton,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:0,15,figures,what does someone figure to do?,15:23,be the frontrunner for the 2016 Democratic nomination,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:0,15,figures,who figures to do something?,0:4~!~4:6,Former Secretary of State~!~Hillary Clinton,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:0,15,figures,why does someone figure to do something?,7:13,ran unsuccessfully for president in 2008,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:1,2,divided,what is someone divided on?,4:12,how a Sanders candidacy would affect her prospects,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:1,2,divided,who is divided?,0:1,Experts,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:1,9,affect,what might something affect?,10:12,her prospects,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:3:1,9,affect,what might affect something?,5:8,a Sanders candidacy,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:4:1,8,argues,what does someone argue?,9:14,Sanders can deliver with passion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:4:1,8,argues,who argues something?,6:8~!~1:6,Peter Burling~!~former New Hampshire State Senator,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:4:1,11,deliver,how does someone deliver something?,12:14,with passion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:4:1,11,deliver,who delivers something?,9:10,Sanders,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:4:1,17,says,what does someone say?,18:20~!~14:18,Clinton lacks~!~something he says that,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:4:1,17,says,who says something?,6:8~!~1:6,Peter Burling~!~former New Hampshire State Senator,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:4:1,20,lacks,what does someone lack?,13:14,passion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:4:1,20,lacks,who lacks something?,18:19,Clinton,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:0,7,include,what does something include?,8:13~!~18:23~!~24:28~!~13:18,"Senator Elizabeth Warren of Massachusetts~!~New York governor Andrew Cuomo~!~Vice President Joe Biden~!~Maryland governor Martin O""Malley",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:0,7,include,what includes something?,0:7,Other potential candidates for the Democratic nomination,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:1,7,opened,what did someone open?,8:11,an exploratory committee,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:1,7,opened,when did someone open something?,17:19,in 2016,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:1,7,opened,who opened something?,0:4~!~14:15,Former Senator Jim Webb~!~he,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:1,7,opened,why did someone open something?,11:17,to determine whether he will run,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:1,12,determine,what is someone determining?,13:19,whether he will run in 2016,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:1,12,determine,who is determining something?,0:4~!~8:11~!~14:15~!~14:19~!~14:17~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19~!~14:19,Former Senator Jim Webb~!~an exploratory committee~!~he~!~he will run in 2016~!~he will run~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016~!~he will run in 2016,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:1,16,run,when might someone run somewhere?,17:19,in 2016,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:1,16,run,who might run somewhere?,0:4~!~14:15,Former Senator Jim Webb~!~he,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1821952:5:1,16,run,why might someone run somewhere?,8:11,an exploratory committee,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:0:1,5,presented,what did someone present?,6:9,preliminary assessment results,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:0:1,5,presented,when did someone present something?,4:5,yesterday,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:0:1,5,presented,where did someone present something?,9:13~!~13:16~!~16:17,at a press conference~!~in the capital~!~Dhaka,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:0:1,5,presented,who presented something?,0:2~!~2:4,Team leader~!~Emilia Wahlstrom,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:0:1,8,results,what did someone result in?,6:8,preliminary assessment,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:0:1,8,results,when did something result in something?,4:5,yesterday,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:0:1,8,results,where did something result in something?,13:16~!~16:17~!~9:13,in the capital~!~Dhaka~!~at a press conference,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:0:1,8,results,who resulted in something?,0:2~!~2:4,Team leader~!~Emilia Wahlstrom,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:1:0,6,said,what did someone say?,6:15,the pollution was spread 40 kilometers up and downstream,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:1:0,6,said,when did someone say something?,0:4,At the press conference,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:1:0,6,said,who said something?,4:5,Wahlstrom,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:1:0,10,spread,how was something spread?,10:15,40 kilometers up and downstream,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:1:0,10,spread,what was spread?,6:8,the pollution,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:1:0,10,spread,where was something spread?,0:4,At the press conference,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:1:0,26,observed,"what wasn""t observed?",16:23,no impact on the mangrove forest floor,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:1:0,26,observed,"where wasn""t something observed?",0:4,At the press conference,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:1:0,26,observed,"who didn""t observe something?",4:5,Wahlstrom,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:3:0,10,sank,what sank somewhere?,3:9,the OT Southern Star 7 tanker,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:3:0,10,sank,when did something sink somewhere?,0:3,On December 9,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:3:0,10,sank,why did something sink somewhere?,10:16,in an accident with another vessel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:4:1,2,plans,what does someone plan to do?,4:8,release a final report,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:4:1,2,plans,when does someone plan to do something?,8:11,in two weeks,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:4:1,2,plans,who plans to do something?,0:2,The UN,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:4:1,4,release,what will someone release?,5:8,a final report,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:4:1,4,release,when will someone release something?,8:11,in two weeks,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1830160:4:1,4,release,who will release something?,0:2,The UN,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1842757:0:0,3,took,what took something?,0:2,An explosion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1842757:0:0,3,took,what did something take?,4:5,place,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1842757:0:0,3,took,when did something take something?,28:29,yesterday,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1842757:0:0,3,took,where did something take something?,5:9~!~9:28,"in a barber shop~!~next door to the Colorado Springs, Colorado office of the National Association for the Advancement of Colored People (NAACP)",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1842757:0:0,35,investigated,what is being investigated?,0:2,An explosion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1842757:0:0,35,investigated,when is something being investigated?,28:29,yesterday,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1842757:0:0,35,investigated,where is something being investigated?,5:28,"in a barber shop next door to the Colorado Springs, Colorado office of the National Association for the Advancement of Colored People (NAACP)",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1842757:0:0,35,investigated,who is investigating something?,44:52~!~34:41,"the Bureau of Alcohol, Tobacco, Firearms and Explosives~!~the FBI""s Joint Terrorism Task Force",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1842757:2:0,12,said,what did someone say?,11:36,"""""I was cutting somebody""s hair and I heard the explosion [...] It was such a loud explosion that some plastic containers fell off the shelf.""""",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1842757:2:0,12,said,who said something?,0:2~!~2:10,"Gene Southerland~!~owner of Mr. G""s Hair Design Studios",_,_,_,_,_,_,_,False,False
